Review_Title,User_Name,Rating,Review_Date,Review_Text
,sandy,1,2023-07-12,"wrong description was first generation, not second generation as advertised"
,Kathy,1,2023-07-11,Doesn't stay in ears very well i will stick with my galaxy buds
please give me my money back or some airpods.,omar,1,2023-07-10,didn't get my airpods at all. got a nutty buddy bar and it wouldn't let me get a replacement.
Bad rating,Bianca,2,2023-07-10,They stopped working after 2 weeks.
Headphone's definitely are good,Adrian,5,2023-07-08,The people just drop off your things at your door and walk away so definitely make sure you'll be awake so your stud doesn't get stolen
Bad,Zacaharick,3,2023-07-07,Tha charger case won't hold charger
Bad,Zacaharick,3,2023-07-07,Tha charger case won't hold charger
,kimberly,2,2023-07-06,They go dead too fast. I've had 4 other sets and they never die this fast.
,L,3,2023-07-06,people couldnt hear me well so i stopped using them
,L,3,2023-07-06,people couldnt hear me well so i stopped using them
Store would not let me return them,Alyssa,1,2023-07-06,Purchased AirPods and the right side didn't work and the light would blink. I tried to return them the next day to my store and they wouldn't take them because all the serial numbers didn't match the one on the box. The serial number on the case is the only one that matches the box. The 2nd generation AirPods have different serial number all three pieces. I tried to explain this to the lady and she would not take them back.
,kimberly,2,2023-07-06,They go dead too fast. I've had 4 other sets and they never die this fast.
Store would not let me return them,Alyssa,1,2023-07-06,Purchased AirPods and the right side didn't work and the light would blink. I tried to return them the next day to my store and they wouldn't take them because all the serial numbers didn't match the one on the box. The serial number on the case is the only one that matches the box. The 2nd generation AirPods have different serial number all three pieces. I tried to explain this to the lady and she would not take them back.
,kimberly,2,2023-07-06,They go dead too fast. I've had 4 other sets and they never die this fast.
,WalmartCustomer,4,2023-07-05,Compared to other providers this price is better but not low enough
,WalmartCustomer,4,2023-07-05,Compared to other providers this price is better but not low enough
Run! Don't walk! Lol,michelle,5,2023-07-05,"This are the best! I've had the pro- thankfully lost, so I could replace with my original of these, I lost a few years back."
,WalmartCustomer,5,2023-07-04,The price was way cheaper than buying them from the actual Apple Store which is why I purchased them. They also have great audio!
,WalmartCustomer,5,2023-07-04,The price was way cheaper than buying them from the actual Apple Store which is why I purchased them. They also have great audio!
,M,4,2023-07-03,Good buy. Works well for what I needed.
,WalmartCustomer,1,2023-07-02,I never got the product!
"Loves so much, these are my 2nd pair",Denise,5,2023-07-02,"I love these AirPods the one drawback is there only last about four hours or so, which is why I bought a second pair so well ones charging I can continue to listen to my book on tape in my second AirPods, and go back-and-forth"
They took my money,terrance,1,2023-07-02,I can't use them I tried to pair them with my phone and they say it's stolen I brought regular air pods and not air pods pro what's going on
Great airpods,Joni,5,2023-07-02,These work great. Had one pair and they worked great but spouse decided he needed a set of his own. We now have two sets and both are used often.
"Cool , fits, works",samp103,4,2023-07-02,"Airpods are good for daily use. I use them for my office calls and also personal entertainment. There is risk of falling and losing them, but with care there are nice. Used both as Samsung galaxy, iphone, mac and Windows lapy user"
Perfect for working out /traveling/school/music,laurenh661,4,2023-07-01,"Love using apple AirPods! They are perfect for listening to music, working out , school , traveling etc. I would definitely recommend purchasing!"
Good sound quality,rosamarie18c8b01f,4,2023-07-01,Very good hands free head phones . Use it for the gym or cleaning around the house . Charges fast and you can charge one at a time and use one if you want .
Amazing!,LaShanta,5,2023-07-01,"I love my Apple air pods 😊 I always wanted one. I'm so happy. They sound amazing, they were easy to connect . Now I don't have to deal with the cords, that always gets tangled up or I get an shortage in the cord. CORD FREE🤗"
Perfect for working out /traveling/school/music,laurenh661,4,2023-07-01,"Love using apple AirPods! They are perfect for listening to music, working out , school , traveling etc. I would definitely recommend purchasing!"
Perfect for working out /traveling/school/music,laurenh661,4,2023-07-01,"Love using apple AirPods! They are perfect for listening to music, working out , school , traveling etc. I would definitely recommend purchasing!"
Good Soind Quality,kscholl,4,2023-06-30,good sound quality and the battery last for a a very long time! I like that they are not noise canceling so k can still hear when I have them in if someone wants to speak with me
Great!,dominickr5,4,2023-06-30,"The AirPods are good earphones. They make it very easy when you want to use them which Bluetooth connects automatically with your headphones and phone. I would say the other downside of these are that they tend to hurt the inside of your ear when used a long period of time. Other than that, i would recommend these."
Great!,dominickr5,4,2023-06-30,"The AirPods are good earphones. They make it very easy when you want to use them which Bluetooth connects automatically with your headphones and phone. I would say the other downside of these are that they tend to hurt the inside of your ear when used a long period of time. Other than that, i would recommend these."
Good Soind Quality,kscholl,4,2023-06-30,good sound quality and the battery last for a a very long time! I like that they are not noise canceling so k can still hear when I have them in if someone wants to speak with me
Should have purchased sooner!,carrie,5,2023-06-30,I love the fit of the AirPod in my ear which I was worried about because I have smaller ears. Charge lasts forever and I'm so glad I finally bought them! Walmart made it easy and delivered the same day of purchase! If you've been wondering; DO IT!
